date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:34:20	3916912/3916912	---M--	200	added ('OK')	video/mp4	etag:%223bc470-699fd26a-a1e19aa006ee71f9;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/02/PINC_N-scene-1.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/02/PINC_N-scene-1.mp4	(from https://jasminegunarto.com/pinc/)
16:34:21	1435614/1435614	---M--	200	added ('OK')	video/mp4	etag:%2215e7de-69a3b90a-a8c2b46416c44fe4;;;%22	https://jasminegunarto.com/wp-content/uploads/2025/10/PINC_AMBIENT-BG-1_comp.mp4	./site/jasminegunarto.com/wp-content/uploads/2025/10/PINC_AMBIENT-BG-1_comp.mp4	(from https://jasminegunarto.com/pinc/)
16:34:22	2161925/2161925	---M--	200	added ('OK')	video/mp4	etag:%2220fd05-699fd26a-792f412122e57d33;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/02/PINC_I-scene-1.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/02/PINC_I-scene-1.mp4	(from https://jasminegunarto.com/pinc/)
16:34:23	55728/55728	---M--	200	added ('OK')	image/webp	etag:%22d9b0-69a504d8-d6a9fd2a78b16750;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/03/jgunarto_241002_styleframe_2_v01.webp	./site/jasminegunarto.com/wp-content/uploads/2026/03/jgunarto_241002_styleframe_2_v01.webp	(from https://jasminegunarto.com/pinc/)
16:34:24	1273606/1273606	---M--	200	added ('OK')	video/mp4	etag:%22136f06-699fd269-62267ed33cde8f33;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/02/PINC_C-scene-1.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/02/PINC_C-scene-1.mp4	(from https://jasminegunarto.com/pinc/)
16:34:24	10892/10892	---M--	200	added ('OK')	image/webp	etag:%222a8c-69a504d8-2b44779af4ff9da;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/03/jgunarto_241002_styleframe_1_v01.webp	./site/jasminegunarto.com/wp-content/uploads/2026/03/jgunarto_241002_styleframe_1_v01.webp	(from https://jasminegunarto.com/pinc/)
16:34:25	11754/11754	---M--	200	added ('OK')	image/webp	etag:%222dea-69a504d7-308999264115d86d;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/03/jgunarto_240918_styleframe_2_v01.webp	./site/jasminegunarto.com/wp-content/uploads/2026/03/jgunarto_240918_styleframe_2_v01.webp	(from https://jasminegunarto.com/pinc/)
16:34:26	81590/81590	---M--	200	added ('OK')	image/webp	etag:%2213eb6-69a504d6-8d09d260bc91f55d;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/03/jgunarto_240912_styleframe_2_v01.webp	./site/jasminegunarto.com/wp-content/uploads/2026/03/jgunarto_240912_styleframe_2_v01.webp	(from https://jasminegunarto.com/pinc/)
16:34:27	23986/23986	---M--	200	added ('OK')	image/webp	etag:%225db2-69a504de-83b552e1ac79148b;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/03/POSTER-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/03/POSTER-scaled-1.webp	(from https://jasminegunarto.com/pinc/)
16:34:28	46834/46834	---M--	200	added ('OK')	image/webp	etag:%22b6f2-69a504df-c4e6be2eb99ae6b9;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/03/SPEAKER_BADGE-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/03/SPEAKER_BADGE-scaled-1.webp	(from https://jasminegunarto.com/pinc/)
16:34:29	59614/59614	---M--	200	added ('OK')	image/webp	etag:%22e8de-69a504d4-f2fe080213fdcd0d;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/03/BOOKLET-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/03/BOOKLET-scaled-1.webp	(from https://jasminegunarto.com/pinc/)
16:34:31	95326/95326	---M--	200	added ('OK')	image/webp	etag:%221745e-69a504de-f1d7ce33f41fddba;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/03/pinc-photo.webp	./site/jasminegunarto.com/wp-content/uploads/2026/03/pinc-photo.webp	(from https://jasminegunarto.com/pinc/)
16:34:31	5750/5750	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221676-69e62aa4-ca88066145af6723;br%22	https://jasminegunarto.com/wp-content/litespeed/js/9004f32057f222408484147165a306f2.js?ver=306f2	./site/jasminegunarto.com/wp-content/litespeed/js/9004f32057f222408484147165a306f2588b.js	(from https://jasminegunarto.com/pinc/)
16:34:33	15762/15762	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:34:32%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/995	./site/jasminegunarto.com/wp-json/wp/v2/posts/995.json	(from https://jasminegunarto.com/national-ad-council/)
16:34:33	760/760	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%222c26fcdcc8c3422d3181694632a91672%22	https://jasminegunarto.com/national-ad-council/feed/	./site/jasminegunarto.com/national-ad-council/feed/index.html	(from https://jasminegunarto.com/national-ad-council/)
16:34:33	2333/2333	---MCZ	200	added ('OK')	application/json	etag:W/%22603-1777111485;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fnational-ad-council%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embed8343.json	(from https://jasminegunarto.com/national-ad-council/)
16:34:34	2528/2528	---MCZ	200	added ('OK')	text/xml	etag:W/%22604-1777111487;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fnational-ad-council%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embed31f4	(from https://jasminegunarto.com/national-ad-council/)
16:34:35	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:34:34%20GMT	https://jasminegunarto.com/?p=995	./site/jasminegunarto.com/indexac83.html	(from https://jasminegunarto.com/national-ad-council/)
16:34:36	4429278/4429278	---M--	200	added ('OK')	video/mp4	etag:%224395de-698c4700-1a88c40090cadbfa;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/02/jgunarto_praina_nac.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/02/jgunarto_praina_nac.mp4	(from https://jasminegunarto.com/national-ad-council/)
16:34:36	28360/28360	---M--	200	added ('OK')	image/webp	etag:%226ec8-69a50925-48c0125ddf4cfa4;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Ad_Council_logo_2018.svg_.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Ad_Council_logo_2018.svg_.webp	(from https://jasminegunarto.com/national-ad-council/)
16:34:38	289888/289888	---M--	200	added ('OK')	image/webp	etag:%2246c60-69a5092b-152e2e902bd57791;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/nac_direction1-1-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/nac_direction1-1-scaled-1.webp	(from https://jasminegunarto.com/national-ad-council/)
16:34:38	68996/68996	---M--	200	added ('OK')	image/webp	etag:%2210d84-69a5092d-c48184a4628b39df;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Screenshot-2026-01-25-at-11.36.37-am.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Screenshot-2026-01-25-at-11.36.37-am.webp	(from https://jasminegunarto.com/national-ad-council/)
16:34:39	14482/14482	---M--	200	added ('OK')	image/webp	etag:%223892-69a5092e-1bff3d1ded38e5ee;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Screenshot-2026-01-25-at-11.37.14-am.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Screenshot-2026-01-25-at-11.37.14-am.webp	(from https://jasminegunarto.com/national-ad-council/)
16:34:40	89796/89796	---M--	200	added ('OK')	image/webp	etag:%2215ec4-69a50924-a95db5d83ce63381;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/62AE4E9F-C31A-4315-91A3-60ED27D869AD.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/62AE4E9F-C31A-4315-91A3-60ED27D869AD.webp	(from https://jasminegunarto.com/national-ad-council/)
16:34:42	152804/152804	---M--	200	added ('OK')	image/webp	etag:%22254e4-69a50928-7005418cc7cfcb65;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/IMG_4752.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/IMG_4752.webp	(from https://jasminegunarto.com/national-ad-council/)
16:34:43	262437/262437	---M--	200	added ('OK')	video/mp4	etag:%2240125-69a3bd0e-a51e92226a775fbd;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_praina_2-1.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_praina_2-1.mp4	(from https://jasminegunarto.com/national-ad-council/)
16:34:44	716236/716236	---M--	200	added ('OK')	video/mp4	etag:%22aedcc-69a3bd0e-e21f6252e4a5ab70;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_praina_1-1.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_praina_1-1.mp4	(from https://jasminegunarto.com/national-ad-council/)
16:34:45	225942/225942	---M--	200	added ('OK')	image/webp	etag:%2237296-69a50929-1e40181926ff0610;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/kelly-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/kelly-scaled-1.webp	(from https://jasminegunarto.com/national-ad-council/)
16:34:46	213478/213478	---M--	200	added ('OK')	image/webp	etag:%22341e6-69a50926-307143f56a10edc1;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/carissafronk-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/carissafronk-scaled-1.webp	(from https://jasminegunarto.com/national-ad-council/)
16:34:46	86372/86372	---M--	200	added ('OK')	image/webp	etag:%2215164-69a50924-4d1e76ef14cae59;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/37CFE64F-4A40-46E1-B114-935E2EE169C7.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/37CFE64F-4A40-46E1-B114-935E2EE169C7.webp	(from https://jasminegunarto.com/national-ad-council/)
16:34:47	25068/25068	---M--	200	added ('OK')	image/webp	etag:%2261ec-69a5092e-fcbf90088a93d216;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Screenshot-2026-01-25-at-11.36.48-am.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Screenshot-2026-01-25-at-11.36.48-am.webp	(from https://jasminegunarto.com/national-ad-council/)
16:34:49	18220/18220	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:34:48%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/970	./site/jasminegunarto.com/wp-json/wp/v2/posts/970.json	(from https://jasminegunarto.com/telemundo/)
16:34:49	2292/2292	---MCZ	200	added ('OK')	application/json	etag:W/%22605-1777111502;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Ftelemundo%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embed41f4.json	(from https://jasminegunarto.com/telemundo/)
16:34:50	2487/2487	---MCZ	200	added ('OK')	text/xml	etag:W/%22606-1777111503;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Ftelemundo%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embed6588	(from https://jasminegunarto.com/telemundo/)
16:34:53	1010499/1010499	---M--	200	added ('OK')	video/mp4	etag:%22f6b43-698c4701-4f1d7861d98fa00c;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/02/jgunarto_telemundo_fin.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/02/jgunarto_telemundo_fin.mp4	(from https://jasminegunarto.com/telemundo/)
16:34:53	27682/27682	---M--	200	added ('OK')	image/webp	etag:%226c22-69a50eba-58908a8cbf4001b;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Telemundo-Logo.wine_-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Telemundo-Logo.wine_-scaled-1.webp	(from https://jasminegunarto.com/telemundo/)
16:34:53	5988/5988	---M--	200	added ('OK')	image/webp	etag:%221764-69a50eb7-df5d6a7e07b445c9;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_secondpass_styleframe1_v01.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_secondpass_styleframe1_v01.webp	(from https://jasminegunarto.com/telemundo/)
16:34:55	18346/18346	---M--	200	added ('OK')	image/webp	etag:%2247aa-69a50eb8-bf4b668028386d77;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_thirdpass_styleframe1_v01.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_thirdpass_styleframe1_v01.webp	(from https://jasminegunarto.com/telemundo/)
16:34:56	39628/39628	---M--	200	added ('OK')	video/mp4	etag:%229acc-69a3c028-4b61001a20f2b47f;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/telemundo_pass1-1.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/01/telemundo_pass1-1.mp4	(from https://jasminegunarto.com/telemundo/)
16:34:58	34778/34778	---M--	200	added ('OK')	image/webp	etag:%2287da-69a50eb9-762305761a8b0e00;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_thirdpass_styleframe2_v02.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_thirdpass_styleframe2_v02.webp	(from https://jasminegunarto.com/telemundo/)
16:35:01	406996/406996	---M--	200	added ('OK')	video/mp4	etag:%22635d4-69a3c02a-4da48980325091ba;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/telemundo_pass3.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/01/telemundo_pass3.mp4	(from https://jasminegunarto.com/telemundo/)
16:35:01	440510/440510	---M--	200	added ('OK')	video/mp4	etag:%226b8be-69a3c029-f1dc0ba0fa4c7495;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/telemundo_pass2.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/01/telemundo_pass2.mp4	(from https://jasminegunarto.com/telemundo/)
16:35:02	733361/733361	---M--	200	added ('OK')	video/mp4	etag:%22b30b1-69a3c02a-9f78b2aceb651f60;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/telemundo.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/01/telemundo.mp4	(from https://jasminegunarto.com/telemundo/)
16:35:03	212179/212179	---MCZ	200	added ('OK')	text/plain	etag:W/%2233cd3-69a3c3ce-6689b9719b2afba2;br%22	https://jasminegunarto.com/wp-content/uploads/2026/01/telemundo_proj3_finalpass_3sec_v01.webm	./site/jasminegunarto.com/wp-content/uploads/2026/01/telemundo_proj3_finalpass_3sec_v01.webm	(from https://jasminegunarto.com/telemundo/)
16:35:03	229200/229200	---MCZ	200	added ('OK')	text/plain	etag:W/%2237f50-69a3c3ce-6e1a48c1438f827;br%22	https://jasminegunarto.com/wp-content/uploads/2026/01/telemundo_proj3_finalpass_5sec.webm	./site/jasminegunarto.com/wp-content/uploads/2026/01/telemundo_proj3_finalpass_5sec.webm	(from https://jasminegunarto.com/telemundo/)
16:35:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:34:50%20GMT	https://jasminegunarto.com/?p=970	./site/jasminegunarto.com/index1469.html	(from https://jasminegunarto.com/telemundo/)
16:35:03	13864/13864	---M--	200	added ('OK')	image/webp	etag:%223628-69a50eb3-682b7997f8dad3c7;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_finalpass_styleframe2_v01.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_finalpass_styleframe2_v01.webp	(from https://jasminegunarto.com/telemundo/)
16:35:04	14026/14026	---M--	200	added ('OK')	image/webp	etag:%2236ca-69a50eb2-102397e28d8e1605;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_finalpass_styleframe1_v01.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_finalpass_styleframe1_v01.webp	(from https://jasminegunarto.com/telemundo/)
16:35:05	34588/34588	---M--	200	added ('OK')	image/webp	etag:%22871c-69a50eb4-51b5d9ea7d47a604;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_finalpass_styleframe3_v01.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_finalpass_styleframe3_v01.webp	(from https://jasminegunarto.com/telemundo/)
16:35:06	3530/3530	---M--	200	added ('OK')	image/webp	etag:%22dca-69a50eb5-d4d5940104db2b1b;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_firstpass_styleframe1_v01.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_firstpass_styleframe1_v01.webp	(from https://jasminegunarto.com/telemundo/)
16:35:07	13000/13000	---M--	200	added ('OK')	image/webp	etag:%2232c8-69a50eb6-7c6e2ba89445556d;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_firstpass_styleframe2_v01.png.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_firstpass_styleframe2_v01.png.webp	(from https://jasminegunarto.com/telemundo/)
16:35:08	7414/7414	---M--	200	added ('OK')	image/webp	etag:%221cf6-69a50eb6-a53791e51f5df79c;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_firstpass_styleframe3_v01.png.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_proj3_firstpass_styleframe3_v01.png.webp	(from https://jasminegunarto.com/telemundo/)
16:35:10	16299/16299	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:35:09%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/979	./site/jasminegunarto.com/wp-json/wp/v2/posts/979.json	(from https://jasminegunarto.com/vote-boldly/)
16:35:10	2300/2300	---MCZ	200	added ('OK')	application/json	etag:W/%22607-1777111522;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fvote-boldly%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embed5f75.json	(from https://jasminegunarto.com/vote-boldly/)
16:35:11	2495/2495	---MCZ	200	added ('OK')	text/xml	etag:W/%22608-1777111524;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fvote-boldly%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embed4e79	(from https://jasminegunarto.com/vote-boldly/)
16:35:12	11638/11638	---M--	200	added ('OK')	image/webp	etag:%222d76-69a50f61-ae612e78bf6d6b59;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/allin_icon_white_fill.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/allin_icon_white_fill.webp	(from https://jasminegunarto.com/vote-boldly/)
16:35:13	41364/41364	---M--	200	added ('OK')	image/webp	etag:%22a194-69a50f62-2af5349cf79af43;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Screenshot-2026-01-25-at-7.45.28-pm.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Screenshot-2026-01-25-at-7.45.28-pm.webp	(from https://jasminegunarto.com/vote-boldly/)
16:35:14	20974/20974	---M--	200	added ('OK')	image/webp	etag:%2251ee-69a50f63-2f619d80802c7b1f;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/styleframe2_v03.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/styleframe2_v03.webp	(from https://jasminegunarto.com/vote-boldly/)
16:35:15	48120/48120	---M--	200	added ('OK')	image/webp	etag:%22bbf8-69a50f5f-aba477a6bc1264b8;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/aitv_styleframe1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/aitv_styleframe1.webp	(from https://jasminegunarto.com/vote-boldly/)
16:35:16	60242/60242	---M--	200	added ('OK')	image/webp	etag:%22eb52-69a50f61-7ae7ed200564b331;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/aitv_styleframe3.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/aitv_styleframe3.webp	(from https://jasminegunarto.com/vote-boldly/)
16:35:19	852594/852594	---M--	200	added ('OK')	video/mp4	etag:%22d0272-69a3c54b-abeddd94d973f6f2;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/aitv_final_animation_square.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/01/aitv_final_animation_square.mp4	(from https://jasminegunarto.com/vote-boldly/)
16:35:19	75954/75954	---M--	200	added ('OK')	image/webp	etag:%22128b2-69a50f65-6e2a4e6f2348dcc8;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/vote_01-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/vote_01-1.webp	(from https://jasminegunarto.com/vote-boldly/)
16:35:20	21658/21658	---M--	200	added ('OK')	image/webp	etag:%22549a-69a50f63-4ea34844ce4c0ca3;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/styleframe2_v02.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/styleframe2_v02.webp	(from https://jasminegunarto.com/vote-boldly/)
16:35:21	21146/21146	---M--	200	added ('OK')	image/webp	etag:%22529a-69a50f64-b312d782fc207ad9;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/styleframe2_v04.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/styleframe2_v04.webp	(from https://jasminegunarto.com/vote-boldly/)
16:35:22	87360/87360	---M--	200	added ('OK')	image/webp	etag:%2215540-69a50f66-af9f466ecbb3aab;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/vote_02-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/vote_02-1.webp	(from https://jasminegunarto.com/vote-boldly/)
16:35:22	32232/32232	---M--	200	added ('OK')	image/webp	etag:%227de8-69a50f64-f65ddaa5d18468c5;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/styleframe2_v05.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/styleframe2_v05.webp	(from https://jasminegunarto.com/vote-boldly/)
16:35:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:35:13%20GMT	https://jasminegunarto.com/?p=979	./site/jasminegunarto.com/index4f47.html	(from https://jasminegunarto.com/vote-boldly/)
16:35:24	24140/24140	---MCZ	200	added ('OK')	application/json	date:Mon,%2027%20Apr%202026%2014:35:23%20GMT	https://jasminegunarto.com/wp-json/wp/v2/posts/982	./site/jasminegunarto.com/wp-json/wp/v2/posts/982.json	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:24	2352/2352	---MCZ	200	added ('OK')	application/json	etag:W/%22609-1777111537;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fmoving-poster-shinichi-maruyama%2F	./site/jasminegunarto.com/wp-json/oembed/1.0/embedb525.json	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:25	2547/2547	---MCZ	200	added ('OK')	text/xml	etag:W/%22610-1777111539;br%22	https://jasminegunarto.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fjasminegunarto.com%2Fmoving-poster-shinichi-maruyama%2F&format=xml	./site/jasminegunarto.com/wp-json/oembed/1.0/embeda6bd	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:28	49354/49354	---M--	200	added ('OK')	image/webp	etag:%22c0ca-69a5102c-ee598da85fe722e5;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/rainbowcircles-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/rainbowcircles-1.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2027%20Apr%202026%2014:35:26%20GMT	https://jasminegunarto.com/?p=982	./site/jasminegunarto.com/index0849.html	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:28	75976/75976	---M--	200	added ('OK')	image/webp	etag:%22128c8-69a5102c-e545696bb5d83587;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/movingposter3.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/movingposter3.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:29	3864104/3864104	---M--	200	added ('OK')	video/mp4	etag:%223af628-698c46ff-c96bf90ae04c4ab5;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/02/jgunarto_poster_final.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/02/jgunarto_poster_final.mp4	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:30	145014/145014	---M--	200	added ('OK')	image/webp	etag:%2223676-69a51024-8dc4e71a24ea49bb;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_poster_v02-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/jgunarto_poster_v02-scaled-1.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:31	88048/88048	---M--	200	added ('OK')	image/webp	etag:%22157f0-69a5101b-106bac7305c7d38b;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/5f09668c16be421865b459b53fccaea51ebc1af7-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/5f09668c16be421865b459b53fccaea51ebc1af7-scaled-1.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:32	83542/83542	---M--	200	added ('OK')	image/webp	etag:%2214656-69a5101d-f89e542b435a4399;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/9b3d39cfedeb3c25449e24c028c8b9914b27c4c3-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/9b3d39cfedeb3c25449e24c028c8b9914b27c4c3-scaled-1.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:34	973102/973102	---M--	200	added ('OK')	video/mp4	etag:%22ed92e-69a3cc89-85d2ad9f6151eadd;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/test2_v01_movingposter-1.mp4	./site/jasminegunarto.com/wp-content/uploads/2026/01/test2_v01_movingposter-1.mp4	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:34	382006/382006	---M--	200	added ('OK')	image/webp	etag:%225d436-69a5102a-f9d5b880c6294f39;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/movingposter3_v06-scaled-2.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/movingposter3_v06-scaled-2.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
16:35:35	45088/45088	---M--	200	added ('OK')	image/webp	etag:%22b020-69a51022-6d8a8371437eaab2;;;%22	https://jasminegunarto.com/wp-content/uploads/2026/01/Artist-Works-scaled-1.webp	./site/jasminegunarto.com/wp-content/uploads/2026/01/Artist-Works-scaled-1.webp	(from https://jasminegunarto.com/moving-poster-shinichi-maruyama/)
